# tpr, fnr, fpr
7.779030439684329057e-01,7.125320060302950953e-01,2.874679939697049602e-01
7.779243155857139547e-01,7.125320060302950953e-01,2.874679939697049602e-01
7.779243155857139547e-01,7.124602168034650518e-01,2.875397831965349482e-01
7.779455872029950037e-01,7.124602168034650518e-01,2.875397831965349482e-01
7.779455872029950037e-01,7.124362870611883336e-01,2.875637129388116664e-01
7.779668588202760526e-01,7.124362870611883336e-01,2.875637129388116664e-01
7.779668588202760526e-01,7.124123573189116154e-01,2.875876426810883291e-01
7.780094020548382616e-01,7.124123573189116154e-01,2.875876426810883291e-01
7.780094020548382616e-01,7.123644978343584011e-01,2.876355021656416544e-01
7.780519452894003596e-01,7.123644978343584011e-01,2.876355021656416544e-01
7.780519452894003596e-01,7.123405680920815719e-01,2.876594319079183726e-01
7.780732169066814086e-01,7.123405680920815719e-01,2.876594319079183726e-01
7.780732169066814086e-01,7.123166383498049647e-01,2.876833616501950353e-01
7.781157601412435065e-01,7.123166383498049647e-01,2.876833616501950353e-01
7.781157601412435065e-01,7.122927086075283576e-01,2.877072913924716979e-01
7.781583033758057155e-01,7.122927086075283576e-01,2.877072913924716979e-01
7.781583033758057155e-01,7.122209193806983141e-01,2.877790806193017414e-01
7.781795749930867645e-01,7.122209193806983141e-01,2.877790806193017414e-01
7.781795749930867645e-01,7.121730598961448777e-01,2.878269401038550668e-01
7.782221182276488625e-01,7.121730598961448777e-01,2.878269401038550668e-01
7.782221182276488625e-01,7.121491301538682706e-01,2.878508698461317294e-01
7.782646614622109604e-01,7.121491301538682706e-01,2.878508698461317294e-01
7.782646614622109604e-01,7.121252004115915524e-01,2.878747995884084476e-01
7.782859330794920094e-01,7.121252004115915524e-01,2.878747995884084476e-01
7.782859330794920094e-01,7.120773409270382270e-01,2.879226590729617730e-01
7.783072046967730584e-01,7.120773409270382270e-01,2.879226590729617730e-01
7.783072046967730584e-01,7.120534111847616199e-01,2.879465888152384356e-01
7.783497479313352674e-01,7.120534111847616199e-01,2.879465888152384356e-01
7.783497479313352674e-01,7.119816219579315764e-01,2.880183780420684792e-01
7.783922911658973653e-01,7.119816219579315764e-01,2.880183780420684792e-01
7.783922911658973653e-01,7.118859029888248147e-01,2.881140970111751853e-01
7.784348344004594633e-01,7.118859029888248147e-01,2.881140970111751853e-01
7.784348344004594633e-01,7.117901840197180530e-01,2.882098159802818915e-01
7.784773776350215613e-01,7.117901840197180530e-01,2.882098159802818915e-01
7.784773776350215613e-01,7.117662542774414458e-01,2.882337457225585542e-01
7.784986492523026103e-01,7.117662542774414458e-01,2.882337457225585542e-01
7.784986492523026103e-01,7.117423245351648387e-01,2.882576754648352169e-01
7.785411924868648192e-01,7.117423245351648387e-01,2.882576754648352169e-01
7.785411924868648192e-01,7.115987460815047516e-01,2.884012539184953039e-01
7.785624641041458682e-01,7.115987460815047516e-01,2.884012539184953039e-01
7.785624641041458682e-01,7.115748163392280334e-01,2.884251836607719666e-01
7.785837357214269172e-01,7.115748163392280334e-01,2.884251836607719666e-01
7.785837357214269172e-01,7.114073081432912282e-01,2.885926918567087163e-01
7.786262789559890152e-01,7.114073081432912282e-01,2.885926918567087163e-01
7.786262789559890152e-01,7.113833784010146211e-01,2.886166215989853789e-01
7.786475505732700642e-01,7.113833784010146211e-01,2.886166215989853789e-01
7.786475505732700642e-01,7.113594486587380139e-01,2.886405513412620416e-01
7.786688221905511131e-01,7.113594486587380139e-01,2.886405513412620416e-01
7.786688221905511131e-01,7.112637296896312522e-01,2.887362703103687478e-01
7.787113654251133221e-01,7.112637296896312522e-01,2.887362703103687478e-01
7.787113654251133221e-01,7.112397999473545340e-01,2.887602000526454105e-01
7.787326370423943711e-01,7.112397999473545340e-01,2.887602000526454105e-01
7.787326370423943711e-01,7.112158702050779269e-01,2.887841297949221286e-01
7.787751802769564691e-01,7.112158702050779269e-01,2.887841297949221286e-01
7.787751802769564691e-01,7.111919404628012087e-01,2.888080595371987913e-01
7.788177235115185670e-01,7.111919404628012087e-01,2.888080595371987913e-01
7.788177235115185670e-01,7.111680107205244905e-01,2.888319892794754540e-01
7.788389951287996160e-01,7.111680107205244905e-01,2.888319892794754540e-01
7.788389951287996160e-01,7.111440809782478834e-01,2.888559190217521166e-01
7.788815383633617140e-01,7.111440809782478834e-01,2.888559190217521166e-01
7.788815383633617140e-01,7.109765727823111892e-01,2.890234272176888664e-01
7.789028099806428740e-01,7.109765727823111892e-01,2.890234272176888664e-01
7.789028099806428740e-01,7.109287132977577528e-01,2.890712867022421917e-01
7.789878964497670699e-01,7.109287132977577528e-01,2.890712867022421917e-01
7.789878964497670699e-01,7.109047835554811456e-01,2.890952164445189099e-01
7.790091680670481189e-01,7.108808538132044275e-01,2.891191461867955725e-01
7.790517113016102169e-01,7.108808538132044275e-01,2.891191461867955725e-01
7.790517113016102169e-01,7.108329943286511021e-01,2.891670056713488979e-01
7.790729829188913769e-01,7.108329943286511021e-01,2.891670056713488979e-01
7.790729829188913769e-01,7.108090645863743839e-01,2.891909354136256161e-01
7.790942545361724259e-01,7.108090645863743839e-01,2.891909354136256161e-01
7.790942545361724259e-01,7.106176266481609716e-01,2.893823733518390284e-01
7.791155261534534748e-01,7.106176266481609716e-01,2.893823733518390284e-01
7.791155261534534748e-01,7.105697671636076462e-01,2.894302328363923538e-01
7.791367977707345238e-01,7.105697671636076462e-01,2.894302328363923538e-01
7.791367977707345238e-01,7.105458374213309281e-01,2.894541625786690164e-01
7.792006126225776708e-01,7.105458374213309281e-01,2.894541625786690164e-01
7.792006126225776708e-01,7.104501184522242774e-01,2.895498815477757226e-01
7.792644274744209287e-01,7.104501184522242774e-01,2.895498815477757226e-01
7.792644274744209287e-01,7.104261887099476702e-01,2.895738112900523853e-01
7.793069707089830267e-01,7.104261887099476702e-01,2.895738112900523853e-01
7.793069707089830267e-01,7.103783292253942339e-01,2.896216707746057661e-01
7.793282423262640757e-01,7.103783292253942339e-01,2.896216707746057661e-01
7.793282423262640757e-01,7.103543994831176267e-01,2.896456005168824288e-01
7.793707855608261736e-01,7.103543994831176267e-01,2.896456005168824288e-01
7.793707855608261736e-01,7.102826102562875832e-01,2.897173897437124723e-01
7.794133287953882716e-01,7.102826102562875832e-01,2.897173897437124723e-01
7.794133287953882716e-01,7.102586805140108650e-01,2.897413194859891350e-01
7.794346004126693206e-01,7.102586805140108650e-01,2.897413194859891350e-01
7.794346004126693206e-01,7.102108210294575397e-01,2.897891789705424603e-01
7.795409584990746765e-01,7.102108210294575397e-01,2.897891789705424603e-01
7.795409584990746765e-01,7.101629615449041033e-01,2.898370384550958412e-01
7.795409584990746765e-01,7.101390318026274961e-01,2.898609681973725039e-01
7.795622301163557255e-01,7.101390318026274961e-01,2.898609681973725039e-01
7.795622301163557255e-01,7.100911723180740598e-01,2.899088276819258847e-01
7.796260449681989835e-01,7.100911723180740598e-01,2.899088276819258847e-01
7.796260449681989835e-01,7.100433128335208455e-01,2.899566871664792100e-01
7.796685882027610814e-01,7.100433128335208455e-01,2.899566871664792100e-01
7.796685882027610814e-01,7.100193830912441273e-01,2.899806169087558727e-01
7.797111314373231794e-01,7.100193830912441273e-01,2.899806169087558727e-01
7.797111314373231794e-01,7.099954533489674091e-01,2.900045466510325909e-01
7.797749462891663264e-01,7.099954533489674091e-01,2.900045466510325909e-01
7.797749462891663264e-01,7.099715236066908020e-01,2.900284763933092536e-01
7.797962179064473753e-01,7.099715236066908020e-01,2.900284763933092536e-01
7.797962179064473753e-01,7.098279451530307149e-01,2.901720548469692851e-01
7.798174895237285353e-01,7.098279451530307149e-01,2.901720548469692851e-01
7.798174895237285353e-01,7.097800856684772786e-01,2.902199143315226659e-01
7.798387611410095843e-01,7.097800856684772786e-01,2.902199143315226659e-01
7.798387611410095843e-01,7.097322261839240642e-01,2.902677738160759913e-01
7.798600327582906333e-01,7.097322261839240642e-01,2.902677738160759913e-01
7.798600327582906333e-01,7.097082964416473461e-01,2.902917035583526539e-01
7.798813043755716823e-01,7.097082964416473461e-01,2.902917035583526539e-01
7.798813043755716823e-01,7.096604369570940207e-01,2.903395630429060348e-01
7.799238476101337803e-01,7.096604369570940207e-01,2.903395630429060348e-01
7.799238476101337803e-01,7.096365072148173025e-01,2.903634927851826975e-01
7.800302056965391362e-01,7.096365072148173025e-01,2.903634927851826975e-01
7.800302056965391362e-01,7.096125774725405844e-01,2.903874225274593601e-01
7.800727489311012341e-01,7.096125774725405844e-01,2.903874225274593601e-01
7.800727489311012341e-01,7.095647179879872590e-01,2.904352820120127410e-01
7.800940205483822831e-01,7.095647179879872590e-01,2.904352820120127410e-01
7.800940205483822831e-01,7.094689990188804973e-01,2.905310009811194472e-01
7.801365637829443811e-01,7.094689990188804973e-01,2.905310009811194472e-01
7.801365637829443811e-01,7.093972097920505648e-01,2.906027902079494352e-01
7.802003786347876391e-01,7.093972097920505648e-01,2.906027902079494352e-01
7.802003786347876391e-01,7.093732800497738467e-01,2.906267199502261533e-01
7.802216502520686880e-01,7.093732800497738467e-01,2.906267199502261533e-01
7.802216502520686880e-01,7.093493503074972395e-01,2.906506496925028160e-01
7.802429218693497370e-01,7.093493503074972395e-01,2.906506496925028160e-01
7.802429218693497370e-01,7.093254205652205213e-01,2.906745794347794787e-01
7.802854651039118350e-01,7.093254205652205213e-01,2.906745794347794787e-01
7.802854651039118350e-01,7.092775610806671960e-01,2.907224389193328595e-01
7.803067367211928840e-01,7.092775610806671960e-01,2.907224389193328595e-01
7.803067367211928840e-01,7.091579123692837161e-01,2.908420876307162284e-01
7.803492799557549819e-01,7.091579123692837161e-01,2.908420876307162284e-01
7.803492799557549819e-01,7.091339826270071089e-01,2.908660173729928911e-01
7.803705515730361419e-01,7.091339826270071089e-01,2.908660173729928911e-01
7.803705515730361419e-01,7.090382636579004583e-01,2.909617363420995972e-01
7.803918231903171909e-01,7.090382636579004583e-01,2.909617363420995972e-01
7.803918231903171909e-01,7.090143339156237401e-01,2.909856660843762599e-01
7.804130948075982399e-01,7.090143339156237401e-01,2.909856660843762599e-01
7.804130948075982399e-01,7.089904041733470219e-01,2.910095958266529226e-01
7.805194528940034848e-01,7.089904041733470219e-01,2.910095958266529226e-01
7.805194528940034848e-01,7.089664744310704148e-01,2.910335255689296408e-01
7.805407245112846448e-01,7.089664744310704148e-01,2.910335255689296408e-01
7.805407245112846448e-01,7.088468257196869349e-01,2.911531742803130096e-01
7.805832677458467428e-01,7.088468257196869349e-01,2.911531742803130096e-01
7.805832677458467428e-01,7.087989662351337206e-01,2.912010337648663350e-01
7.806470825976898897e-01,7.087989662351337206e-01,2.912010337648663350e-01
7.806470825976898897e-01,7.087271770083036770e-01,2.912728229916963785e-01
7.806896258322519877e-01,7.087271770083036770e-01,2.912728229916963785e-01
7.806896258322519877e-01,7.087032472660269589e-01,2.912967527339730411e-01
7.807321690668141967e-01,7.087032472660269589e-01,2.912967527339730411e-01
7.807321690668141967e-01,7.086553877814736335e-01,2.913446122185264220e-01
7.808172555359383926e-01,7.086553877814736335e-01,2.913446122185264220e-01
7.808172555359383926e-01,7.085835985546435900e-01,2.914164014453564100e-01
7.808385271532194416e-01,7.085835985546435900e-01,2.914164014453564100e-01
7.808385271532194416e-01,7.085357390700901536e-01,2.914642609299097908e-01
7.808810703877815396e-01,7.085357390700901536e-01,2.914642609299097908e-01
7.808810703877815396e-01,7.084639498432601101e-01,2.915360501567398344e-01
7.809448852396247975e-01,7.084639498432601101e-01,2.915360501567398344e-01
7.809448852396247975e-01,7.084160903587068958e-01,2.915839096412931597e-01
7.809661568569058465e-01,7.084160903587068958e-01,2.915839096412931597e-01
7.809661568569058465e-01,7.083443011318768523e-01,2.916556988681232032e-01
7.809874284741868955e-01,7.083443011318768523e-01,2.916556988681232032e-01
7.809874284741868955e-01,7.083203713896001341e-01,2.916796286103998659e-01
7.810299717087489935e-01,7.083203713896001341e-01,2.916796286103998659e-01
7.810299717087489935e-01,7.082246524204933724e-01,2.917753475795065721e-01
7.811150581778733004e-01,7.082246524204933724e-01,2.917753475795065721e-01
7.811150581778733004e-01,7.082007226782167653e-01,2.917992773217832347e-01
7.811576014124353984e-01,7.082007226782167653e-01,2.917992773217832347e-01
7.811576014124353984e-01,7.081767929359401581e-01,2.918232070640598974e-01
7.811788730297164474e-01,7.081767929359401581e-01,2.918232070640598974e-01
7.811788730297164474e-01,7.081528631936633289e-01,2.918471368063366156e-01
7.812001446469974963e-01,7.081528631936633289e-01,2.918471368063366156e-01
7.812001446469974963e-01,7.081289334513867217e-01,2.918710665486132783e-01
7.812214162642785453e-01,7.081289334513867217e-01,2.918710665486132783e-01
7.812214162642785453e-01,7.080810739668333964e-01,2.919189260331666036e-01
7.812426878815595943e-01,7.080810739668333964e-01,2.919189260331666036e-01
7.812426878815595943e-01,7.080092847400033529e-01,2.919907152599966471e-01
7.812639594988406433e-01,7.080092847400033529e-01,2.919907152599966471e-01
7.812639594988406433e-01,7.079135657708965912e-01,2.920864342291033533e-01
7.812852311161218033e-01,7.079135657708965912e-01,2.920864342291033533e-01
7.812852311161218033e-01,7.078657062863433769e-01,2.921342937136566786e-01
7.813277743506839013e-01,7.078657062863433769e-01,2.921342937136566786e-01
7.813277743506839013e-01,7.078417765440665477e-01,2.921582234559333968e-01
7.813490459679649502e-01,7.078417765440665477e-01,2.921582234559333968e-01
7.813490459679649502e-01,7.078178468017899405e-01,2.921821531982100595e-01
7.813703175852459992e-01,7.078178468017899405e-01,2.921821531982100595e-01
7.813703175852459992e-01,7.077460575749598970e-01,2.922539424250401030e-01
7.813915892025270482e-01,7.077460575749598970e-01,2.922539424250401030e-01
7.813915892025270482e-01,7.076742683481298535e-01,2.923257316518700910e-01
7.814766756716513552e-01,7.076742683481298535e-01,2.923257316518700910e-01
7.814766756716513552e-01,7.076503386058532463e-01,2.923496613941468092e-01
7.815192189062134531e-01,7.076503386058532463e-01,2.923496613941468092e-01
7.815192189062134531e-01,7.076264088635765281e-01,2.923735911364234719e-01
7.815617621407755511e-01,7.076264088635765281e-01,2.923735911364234719e-01
7.815617621407755511e-01,7.076024791212998100e-01,2.923975208787001345e-01
7.815830337580566001e-01,7.076024791212998100e-01,2.923975208787001345e-01
7.815830337580566001e-01,7.075785493790232028e-01,2.924214506209767972e-01
7.816468486098998580e-01,7.075785493790232028e-01,2.924214506209767972e-01
7.816468486098998580e-01,7.075546196367464846e-01,2.924453803632535154e-01
7.816681202271809070e-01,7.075546196367464846e-01,2.924453803632535154e-01
7.816681202271809070e-01,7.074589006676398339e-01,2.925410993323601661e-01
7.817106634617430050e-01,7.074589006676398339e-01,2.925410993323601661e-01
7.817106634617430050e-01,7.073871114408097904e-01,2.926128885591902096e-01
7.817319350790240540e-01,7.073871114408097904e-01,2.926128885591902096e-01
7.817319350790240540e-01,7.073631816985330723e-01,2.926368183014668722e-01
7.818170215481483609e-01,7.073631816985330723e-01,2.926368183014668722e-01
7.818170215481483609e-01,7.073153222139797469e-01,2.926846777860202531e-01
7.818382931654294099e-01,7.073153222139797469e-01,2.926846777860202531e-01
7.818382931654294099e-01,7.072674627294264216e-01,2.927325372705735784e-01
7.818595647827104589e-01,7.072674627294264216e-01,2.927325372705735784e-01
7.818595647827104589e-01,7.072435329871497034e-01,2.927564670128502966e-01
7.819021080172725569e-01,7.072435329871497034e-01,2.927564670128502966e-01
7.819021080172725569e-01,7.072196032448729852e-01,2.927803967551269593e-01
7.819446512518346548e-01,7.072196032448729852e-01,2.927803967551269593e-01
7.819446512518346548e-01,7.071956735025963781e-01,2.928043264974036219e-01
7.819871944863967528e-01,7.071956735025963781e-01,2.928043264974036219e-01
7.819871944863967528e-01,7.071238842757663345e-01,2.928761157242336655e-01
7.820084661036779128e-01,7.071238842757663345e-01,2.928761157242336655e-01
7.820084661036779128e-01,7.070760247912130092e-01,2.929239752087869908e-01
7.820297377209589618e-01,7.070760247912130092e-01,2.929239752087869908e-01
7.820297377209589618e-01,7.070281653066596839e-01,2.929718346933403716e-01
7.820722809555210597e-01,7.070281653066596839e-01,2.929718346933403716e-01
7.820722809555210597e-01,7.070042355643829657e-01,2.929957644356170343e-01
7.820935525728021087e-01,7.070042355643829657e-01,2.929957644356170343e-01
7.820935525728021087e-01,7.069803058221062475e-01,2.930196941778936970e-01
7.821573674246452557e-01,7.069803058221062475e-01,2.930196941778936970e-01
7.821573674246452557e-01,7.069324463375529222e-01,2.930675536624470778e-01
7.821999106592074646e-01,7.069324463375529222e-01,2.930675536624470778e-01
7.821999106592074646e-01,7.069085165952762040e-01,2.930914834047237405e-01
7.822211822764885136e-01,7.069085165952762040e-01,2.930914834047237405e-01
7.822211822764885136e-01,7.068606571107229897e-01,2.931393428892770658e-01
7.822637255110506116e-01,7.068606571107229897e-01,2.931393428892770658e-01
7.822637255110506116e-01,7.068127976261695533e-01,2.931872023738304467e-01
7.823062687456127096e-01,7.068127976261695533e-01,2.931872023738304467e-01
7.823062687456127096e-01,7.067649381416162280e-01,2.932350618583837720e-01
7.823275403628937585e-01,7.067649381416162280e-01,2.932350618583837720e-01
7.823275403628937585e-01,7.067410083993395098e-01,2.932589916006604347e-01
7.823488119801748075e-01,7.067410083993395098e-01,2.932589916006604347e-01
7.823488119801748075e-01,7.066931489147861845e-01,2.933068510852138155e-01
7.823700835974559675e-01,7.066931489147861845e-01,2.933068510852138155e-01
7.823700835974559675e-01,7.066692191725094663e-01,2.933307808274904782e-01
7.823913552147370165e-01,7.066692191725094663e-01,2.933307808274904782e-01
7.823913552147370165e-01,7.066213596879561409e-01,2.933786403120438591e-01
7.824126268320180655e-01,7.066213596879561409e-01,2.933786403120438591e-01
7.824126268320180655e-01,7.065974299456794228e-01,2.934025700543205217e-01
7.824338984492991145e-01,7.065974299456794228e-01,2.934025700543205217e-01
7.824338984492991145e-01,7.065735002034028156e-01,2.934264997965971844e-01
7.824551700665801635e-01,7.065735002034028156e-01,2.934264997965971844e-01
7.824551700665801635e-01,7.065256407188493792e-01,2.934743592811505652e-01
7.824977133011422614e-01,7.065256407188493792e-01,2.934743592811505652e-01
7.824977133011422614e-01,7.064777812342961649e-01,2.935222187657038906e-01
7.825189849184233104e-01,7.064777812342961649e-01,2.935222187657038906e-01
7.825189849184233104e-01,7.064538514920194467e-01,2.935461485079805533e-01
7.825402565357043594e-01,7.064538514920194467e-01,2.935461485079805533e-01
7.825402565357043594e-01,7.063820622651894032e-01,2.936179377348105968e-01
7.825615281529855194e-01,7.063820622651894032e-01,2.936179377348105968e-01
7.825615281529855194e-01,7.063342027806360779e-01,2.936657972193639221e-01
7.825827997702665684e-01,7.063342027806360779e-01,2.936657972193639221e-01
7.825827997702665684e-01,7.062384838115294272e-01,2.937615161884706283e-01
7.826040713875476174e-01,7.062384838115294272e-01,2.937615161884706283e-01
7.826040713875476174e-01,7.061666945846993837e-01,2.938333054153006718e-01
7.826253430048286663e-01,7.061666945846993837e-01,2.938333054153006718e-01
7.826253430048286663e-01,7.061427648424226655e-01,2.938572351575773345e-01
7.826466146221097153e-01,7.061427648424226655e-01,2.938572351575773345e-01
7.826466146221097153e-01,7.060949053578693402e-01,2.939050946421307153e-01
7.826891578566718133e-01,7.060949053578693402e-01,2.939050946421307153e-01
7.826891578566718133e-01,7.060470458733159038e-01,2.939529541266840407e-01
7.827104294739528623e-01,7.060470458733159038e-01,2.939529541266840407e-01
7.827104294739528623e-01,7.059991863887625785e-01,2.940008136112374215e-01
7.827529727085150713e-01,7.059991863887625785e-01,2.940008136112374215e-01
7.827529727085150713e-01,7.059513269042092531e-01,2.940486730957907469e-01
7.828167875603582182e-01,7.059513269042092531e-01,2.940486730957907469e-01
7.828167875603582182e-01,7.058316781928258843e-01,2.941683218071741157e-01
7.828380591776392672e-01,7.058316781928258843e-01,2.941683218071741157e-01
7.828380591776392672e-01,7.058077484505491661e-01,2.941922515494508339e-01
7.828806024122013651e-01,7.058077484505491661e-01,2.941922515494508339e-01
7.828806024122013651e-01,7.057838187082725590e-01,2.942161812917274966e-01
7.829231456467635741e-01,7.057838187082725590e-01,2.942161812917274966e-01
7.829231456467635741e-01,7.057598889659958408e-01,2.942401110340041592e-01
7.829869604986067211e-01,7.057598889659958408e-01,2.942401110340041592e-01
7.829869604986067211e-01,7.057359592237191226e-01,2.942640407762808219e-01
7.830082321158877701e-01,7.057359592237191226e-01,2.942640407762808219e-01
7.830082321158877701e-01,7.056641699968890791e-01,2.943358300031108654e-01
7.830720469677309170e-01,7.056641699968890791e-01,2.943358300031108654e-01
7.830720469677309170e-01,7.055923807700590356e-01,2.944076192299409089e-01
7.830933185850119660e-01,7.055923807700590356e-01,2.944076192299409089e-01
7.830933185850119660e-01,7.055445212855058212e-01,2.944554787144942343e-01
7.831145902022931260e-01,7.055445212855058212e-01,2.944554787144942343e-01
7.831145902022931260e-01,7.055205915432291031e-01,2.944794084567708969e-01
7.831358618195741750e-01,7.055205915432291031e-01,2.944794084567708969e-01
7.831358618195741750e-01,7.054966618009523849e-01,2.945033381990476151e-01
7.831996766714173219e-01,7.054966618009523849e-01,2.945033381990476151e-01
7.831996766714173219e-01,7.054488023163990595e-01,2.945511976836009405e-01
7.832209482886983709e-01,7.054488023163990595e-01,2.945511976836009405e-01
7.832209482886983709e-01,7.053291536050156907e-01,2.946708463949843093e-01
7.832422199059794199e-01,7.053291536050156907e-01,2.946708463949843093e-01
7.832422199059794199e-01,7.052573643781856472e-01,2.947426356218143528e-01
7.832634915232604689e-01,7.052573643781856472e-01,2.947426356218143528e-01
7.832634915232604689e-01,7.052334346359090400e-01,2.947665653640910155e-01
7.832847631405416289e-01,7.052334346359090400e-01,2.947665653640910155e-01
7.832847631405416289e-01,7.051855751513556037e-01,2.948144248486443963e-01
7.833060347578226779e-01,7.051855751513556037e-01,2.948144248486443963e-01
7.833060347578226779e-01,7.051616454090789965e-01,2.948383545909210590e-01
7.833485779923847758e-01,7.051616454090789965e-01,2.948383545909210590e-01
7.833485779923847758e-01,7.051377156668022783e-01,2.948622843331977217e-01
7.833698496096658248e-01,7.051377156668022783e-01,2.948622843331977217e-01
7.833698496096658248e-01,7.050898561822489530e-01,2.949101438177511025e-01
7.834123928442279228e-01,7.050898561822489530e-01,2.949101438177511025e-01
7.834123928442279228e-01,7.050659264399722348e-01,2.949340735600277652e-01
7.834336644615089718e-01,7.050659264399722348e-01,2.949340735600277652e-01
7.834336644615089718e-01,7.050180669554189095e-01,2.949819330445810905e-01
7.834549360787900207e-01,7.050180669554189095e-01,2.949819330445810905e-01
7.834549360787900207e-01,7.049941372131421913e-01,2.950058627868578087e-01
7.834762076960711807e-01,7.049941372131421913e-01,2.950058627868578087e-01
7.834762076960711807e-01,7.049702074708654731e-01,2.950297925291344714e-01
7.834974793133522297e-01,7.049702074708654731e-01,2.950297925291344714e-01
7.834974793133522297e-01,7.049462777285888659e-01,2.950537222714111341e-01
7.835400225479143277e-01,7.049462777285888659e-01,2.950537222714111341e-01
7.835400225479143277e-01,7.049223479863122588e-01,2.950776520136877967e-01
7.835612941651953767e-01,7.049223479863122588e-01,2.950776520136877967e-01
7.835612941651953767e-01,7.048984182440354296e-01,2.951015817559645149e-01
7.836038373997574746e-01,7.048984182440354296e-01,2.951015817559645149e-01
7.836038373997574746e-01,7.048266290172054971e-01,2.951733709827945029e-01
7.836251090170385236e-01,7.048266290172054971e-01,2.951733709827945029e-01
7.836251090170385236e-01,7.048026992749287789e-01,2.951973007250711656e-01
7.836676522516007326e-01,7.048026992749287789e-01,2.951973007250711656e-01
7.836676522516007326e-01,7.047787695326521717e-01,2.952212304673478838e-01
7.836889238688817816e-01,7.047787695326521717e-01,2.952212304673478838e-01
7.836889238688817816e-01,7.047309100480987354e-01,2.952690899519012091e-01
7.837101954861628306e-01,7.047309100480987354e-01,2.952690899519012091e-01
7.837101954861628306e-01,7.047069803058221282e-01,2.952930196941778718e-01
7.837314671034438796e-01,7.047069803058221282e-01,2.952930196941778718e-01
7.837527387207249285e-01,7.046830505635454100e-01,2.953169494364545900e-01
7.837527387207249285e-01,7.046351910789920847e-01,2.953648089210079153e-01
7.837952819552870265e-01,7.046351910789920847e-01,2.953648089210079153e-01
7.837952819552870265e-01,7.046112613367154776e-01,2.953887386632845780e-01
7.838165535725680755e-01,7.046112613367154776e-01,2.953887386632845780e-01
7.838165535725680755e-01,7.044916126253319977e-01,2.955083873746680023e-01
7.838378251898492355e-01,7.044916126253319977e-01,2.955083873746680023e-01
7.838378251898492355e-01,7.044676828830553905e-01,2.955323171169446650e-01
7.839016400416923824e-01,7.044676828830553905e-01,2.955323171169446650e-01
7.839016400416923824e-01,7.043241044293953035e-01,2.956758955706046965e-01
7.839229116589734314e-01,7.043241044293953035e-01,2.956758955706046965e-01
7.839229116589734314e-01,7.042044557180119346e-01,2.957955442819880654e-01
7.839654548935355294e-01,7.042044557180119346e-01,2.957955442819880654e-01
7.839654548935355294e-01,7.041087367489051729e-01,2.958912632510947716e-01
7.839867265108165784e-01,7.041087367489051729e-01,2.958912632510947716e-01
7.839867265108165784e-01,7.040130177797985223e-01,2.959869822202014777e-01
7.840079981280976273e-01,7.040130177797985223e-01,2.959869822202014777e-01
7.840079981280976273e-01,7.039890880375219151e-01,2.960109119624781404e-01
7.840930845972219343e-01,7.039890880375219151e-01,2.960109119624781404e-01
7.840930845972219343e-01,7.039172988106918716e-01,2.960827011893081839e-01
7.841143562145029833e-01,7.039172988106918716e-01,2.960827011893081839e-01
7.841143562145029833e-01,7.038694393261384352e-01,2.961305606738615648e-01
7.841781710663461302e-01,7.038694393261384352e-01,2.961305606738615648e-01
7.841781710663461302e-01,7.038455095838618281e-01,2.961544904161382274e-01
7.841994426836272902e-01,7.038455095838618281e-01,2.961544904161382274e-01
7.841994426836272902e-01,7.037737203570317845e-01,2.962262796429682710e-01
7.842207143009083392e-01,7.037737203570317845e-01,2.962262796429682710e-01
7.842207143009083392e-01,7.037497906147550664e-01,2.962502093852449336e-01
7.842632575354704372e-01,7.037497906147550664e-01,2.962502093852449336e-01
7.842632575354704372e-01,7.037258608724783482e-01,2.962741391275215963e-01
7.843058007700325351e-01,7.037258608724783482e-01,2.962741391275215963e-01
7.843058007700325351e-01,7.037019311302017410e-01,2.962980688697982590e-01
7.843908872391568421e-01,7.037019311302017410e-01,2.962980688697982590e-01
7.843908872391568421e-01,7.036780013879251339e-01,2.963219986120749216e-01
7.844334304737189401e-01,7.036780013879251339e-01,2.963219986120749216e-01
7.844334304737189401e-01,7.036540716456483047e-01,2.963459283543516398e-01
7.844759737082810380e-01,7.036540716456483047e-01,2.963459283543516398e-01
7.844759737082810380e-01,7.035583526765416540e-01,2.964416473234583460e-01
7.845185169428431360e-01,7.035583526765416540e-01,2.964416473234583460e-01
7.845185169428431360e-01,7.034626337074350033e-01,2.965373662925650522e-01
7.845610601774052340e-01,7.034626337074350033e-01,2.965373662925650522e-01
7.845610601774052340e-01,7.033669147383282416e-01,2.966330852616717584e-01
7.846036034119674429e-01,7.033669147383282416e-01,2.966330852616717584e-01
7.846036034119674429e-01,7.033429849960515234e-01,2.966570150039484211e-01
7.846248750292484919e-01,7.033429849960515234e-01,2.966570150039484211e-01
7.846248750292484919e-01,7.033190552537749163e-01,2.966809447462250837e-01
7.846461466465295409e-01,7.033190552537749163e-01,2.966809447462250837e-01
7.846461466465295409e-01,7.032472660269448728e-01,2.967527339730551272e-01
7.847099614983726878e-01,7.032472660269448728e-01,2.967527339730551272e-01
7.847099614983726878e-01,7.032233362846682656e-01,2.967766637153317899e-01
7.847312331156537368e-01,7.032233362846682656e-01,2.967766637153317899e-01
7.847312331156537368e-01,7.031994065423915474e-01,2.968005934576084526e-01
7.847525047329348968e-01,7.031994065423915474e-01,2.968005934576084526e-01
7.847525047329348968e-01,7.031276173155615039e-01,2.968723826844384961e-01
